countryCode,1996,1998,2000,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
ABW,,,,,,1.1659653186798096,1.2696630954742432,1.2513132095336914,1.2618709802627563,1.2767753601074219,1.109147548675537,1.1212955713272095,1.1029465198516846,1.0952359437942505,1.1194067001342773,1.014231562614441,1.248461127281189,1.2327351570129395,1.2393766641616821,1.2074294090270996,1.1747028827667236,1.1993917226791382,0.8016108870506287,0.7567847371101379
ADO,1.3181432485580444,1.3347587585449219,1.313403844833374,1.310743808746338,1.3327895402908325,1.1191502809524536,1.2696630954742432,1.2513132095336914,1.2618709802627563,1.2767753601074219,1.3177649974822998,1.3017727136611938,1.2722980976104736,1.2605308294296265,1.253548502922058,1.2207086086273193,1.1518107652664185,1.1595559120178223,1.1717584133148193,1.1791656017303467,1.176592230796814,1.266005277633667,1.2798718214035034,1.2702035903930664
AFG,-1.291704773902893,-1.1760122776031494,-1.2717242240905762,-1.2511370182037354,-1.3441797494888306,-1.3506473302841187,-1.4472523927688599,-1.4462922811508179,-1.6132510900497437,-1.672095537185669,-1.5522987842559814,-1.6453911066055298,-1.600470781326294,-1.4303728342056274,-1.4459084272384644,-1.3647428750991821,-1.354239821434021,-1.540352702140808,-1.531909704208374,-1.502880573272705,-1.419499158859253,-1.4936997890472412,-1.1523274183273315,-1.1837764978408813
AGO,-1.1677018404006958,-1.180450677871704,-1.197514295578003,-1.1554926633834839,-1.335463285446167,-1.3775688409805298,-1.3231819868087769,-1.2410377264022827,-1.3074935674667358,-1.3087645769119263,-1.39776611328125,-1.332474946975708,-1.367469072341919,-1.3024014234542847,-1.3368747234344482,-1.4577982425689697,-1.4273234605789185,-1.4833372831344604,-1.4443330764770508,-1.1992509365081787,-1.0584179162979126,-0.9386725425720215,-0.6516101956367493,-0.6019412875175476
AIA,,,,,,0.8382600545883179,1.2696630954742432,1.2513132095336914,1.2618709802627563,1.2767753601074219,1.3177649974822998,1.3017727136611938,1.2722980976104736,1.2605308294296265,1.253548502922058,1.2207086086273193,1.1518107652664185,1.1595559120178223,1.1717584133148193,1.1791656017303467,1.176592230796814,0.6324694752693176,0.6380714774131775,1.2702035903930664
ALB,-0.8939034938812256,-0.9920247793197632,-0.8555636405944824,-0.8453409075737,-0.8537865877151489,-0.7237318158149719,-0.8132638931274414,-0.7905452847480774,-0.7069400548934937,-0.605212390422821,-0.5452709197998047,-0.5316165089607239,-0.7017941474914551,-0.7787294387817383,-0.7509559392929077,-0.5861413478851318,-0.5443852543830872,-0.4714692234992981,-0.4808906018733978,-0.5458402633666992,-0.5638996362686157,-0.5729244947433472,-0.5765355229377747,-0.40787553787231445
ANT,,,,,,0.6041847467422485,1.2696630954742432,1.2513132095336914,1.2618709802627563,1.2767753601074219,0.8326155543327332,0.8152648210525513,0.7913720011711121,0.7799710035324097,0.7783017158508301,,,,,,,,,
ARE,-0.005579059012234211,0.033033475279808044,0.10334522277116776,1.111619234085083,0.8260367512702942,1.0394773483276367,0.9908085465431213,0.8858725428581238,1.0060982704162598,1.0714504718780518,0.9063047170639038,0.8908339142799377,1.07048761844635,1.1557362079620361,1.273586392402649,1.1990468502044678,1.0348354578018188,1.1312793493270874,1.0951443910598755,1.116536259651184,1.0721111297607422,1.0825437307357788,1.1501432657241821,1.1553364992141724
ARG,-0.1013171523809433,-0.20348159968852997,-0.17240765690803528,-0.41705572605133057,-0.4799768030643463,-0.4144095480442047,-0.377738356590271,-0.3312385380268097,-0.3721220791339874,-0.4348750114440918,-0.44547510147094727,-0.35523003339767456,-0.36409851908683777,-0.44590920209884644,-0.43401578068733215,-0.5494430661201477,-0.5808687210083008,-0.29896488785743713,-0.30879834294319153,-0.098668172955513,-0.10694024711847305,-0.16378065943717957,-0.4222729206085205,-0.4470304846763611
