ID_RMC,Presupuesto,2016,2017,2018,2019,2020,2021,2022
11-E007,Ejercido,335.22463652799865,326.7986934161271,325.85081089363734,318.11225526129135,323.98023591375886,320.3814477090304,340.12632532602214
11-E010,Ejercido,451.04191453480917,420.0299953524439,424.89669835370563,431.53318436279045,435.9159137815487,441.0375854092621,433.363782687649
11-E013,Ejercido,9.319973091052509,6.459294602678197,8.46206465977024,6.465932368989355,7.851798720576998,8.652393372808135,8.061329224030283
11-E017,Ejercido,5.6331723217106555,5.261512082546001,6.606880495202549,5.474785407776616,5.440448870669656,6.103337313462124,5.460766042610866
11-E021,Ejercido,128.08238112597365,126.59918530673247,126.2156836696278,122.46759495645327,123.23525639903994,127.37038710553401,128.56172235030178
11-E039,Ejercido,0.04584699335809258,0.425078584152812,0.43461603815964683,0.09510493082597032,0.1418400504482486,0.2224487894733283,0.27852551904821427
11-E047,Ejercido,2.316142975864098,3.970111872829293,3.9322952406963427,2.8864481593686087,3.995020777875916,2.5255171481592047,3.258297613250963
11-E064,Ejercido,19.962225201115764,15.438868455767583,21.467393362164426,17.311698819775888,17.08357592528497,18.8649396358231,19.139450226705204
11-E066,Ejercido,37.07124782295477,32.51078446973443,36.52687597587027,35.1968703562643,31.364692271663586,33.152184975921934,38.364375386898615
11-S243,Ejercido,58.30049153109373,42.92953978160461,50.87332717768148,30.714027477295048,43.65159883026817,54.75840294376785,52.8218255387893
11-S247,Ejercido,5.0191892284675115,5.772172410858128,8.834544057471417,3.522455656523887,4.5079109901702346,4.206340015380243,7.505288514553154
11-S270,Ejercido,4.781165286826692,4.760055169147641,5.763579192930466,5.340336174884672,5.404831029274534,5.052093747687591,4.706055622352033
11-U006,Ejercido,747.2382554620219,715.7366146939379,739.6388918311991,735.4928375818646,746.9636125822957,747.495491807621,723.6240971358671
11-U080,Ejercido,148.4391344966098,205.10680424749552,218.45820342811282,196.33194059652612,140.53776958946546,211.131392368031,170.39622036246857
12-E010,Ejercido,34.64444662843561,32.178827004949376,33.25021768285977,32.45706936956011,32.32832470116064,32.8837879124108,34.481770350694354
12-E022,Ejercido,19.30899391930285,17.14032690365019,18.433651303086375,17.678649081425714,18.55602259561268,18.882440252462384,18.106794589252598
12-E023,Ejercido,265.7526806016088,232.77502420249715,210.4686740400264,180.11345431599088,177.56639609175062,261.2353198379148,257.7465761607555
12-E025,Ejercido,10.289440139821638,10.051538009895717,10.527364630792029,10.367591030812568,10.435348825940274,10.309856220757446,10.147899934197728
12-E036,Ejercido,38.828760374769125,29.239944262663883,27.543355871625202,18.861643238749277,32.852871132781594,38.579750252434074,30.83238462787018
12-E040,Ejercido,14.368604355965124,11.516603473534728,9.162414027357519,8.000673841631182,8.854792377879582,16.81661052012911,10.937806874728171
