0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0.000535537659324901,0.0005392377407142135,0.0005439869272095651,0.0005481712109555111,0.0005534045998074944,0.000557669583946214,0.000562015268477704,0.0005664416534019675,0.0005708680383262294,0.0005760207267854422,0.0005803664113169321,0.0005847120958484229,0.0005891384807726853,0.0005934034649114042,0.0005979912506212111,0.0006030632386876511,0.0006077317247902304,0.0006116739073578599,0.0006160195918893508,0.0006201231752425245,0.0006252758637017371,0.0006297022486259992,0.0006340479331574901,0.0006380708161178921,0.0006425779014349271,0.000646600784395329,0.0006509464689268196,0.0006558570562077153,0.0006602834411319777,0.0006647905264490128,0.0006690555105877312,0.0006730783935481334,0.0006773433776868516,0.0006814469610400256,0.0006856312447859718,0.0006907839332451842,0.0006953717189549911,0.0007006858081997476,0.000705031492731238,0.0007094578776555008,0.0007135614610086751,0.0007187141494678871
0.000535537659324901,0.0005386728379648087,0.0005438255264240209,0.0005485747129193718,0.0005530010978436337,0.0005577502843389859,0.0005620959688704761,0.0005666837545802839,0.0005713522406828621,0.0005760207267854423,0.0005800436097458436,0.0005845506950628787,0.000588815679201597,0.0005938069668752646,0.0005979912506212114,0.0006020948339743853,0.000606521218898648,0.0006110283042156831,0.0006158581911038061,0.000620607377599158,0.0006252758637017365,0.0006293794470549109,0.0006342900343358066,0.0006387164192600689,0.0006429007030060158,0.0006482147922507718,0.0006526411771750345,0.00065755176445593,0.000662139550165737,0.0006668080362683165,0.000671153720799807,0.000675338004545753,0.0006800064906483327,0.0006847556771436839,0.0006893434628534911,0.00069401194895607,0.0006986804350586486,0.0007035103219467724,0.0007078560064782632,0.0007123630917952977,0.0007166280759340164,0.0007204088577161014
0.000535537659324901,0.0005393184411069857,0.0005438255264240206,0.0005481712109555114,0.0005526782962725455,0.000557185381589581,0.0005614503657282992,0.0005662802526164233,0.0005709487387190016,0.000575213722857721,0.0005793980066036665,0.0005838243915279291,0.0005884928776305084,0.0005928385621619989,0.0005975070482645785,0.0006025790363310178,0.0006071668220408254,0.0006123195105000369,0.0006165844946387556,0.0006214143815268787,0.0006261635680222304,0.000630589952946493,0.0006346935362996674,0.0006390392208311577,0.0006435463061481929,0.0006484568934290883,0.0006531253795316674,0.0006579552664197908,0.0006627044529151423,0.0006676957405888103,0.0006722028259058448,0.0006764678100445633,0.0006807327941832819,0.000684997778322,0.000689908365602896,0.0006951417544548799,0.0006996488397719143,0.0007039138239106331,0.0007083402088348964,0.000712927994544703,0.000717596480647282,0.0007217807643932284
0.000535537659324901,0.0005383500363937202,0.0005430185224962991,0.0005472835066350175,0.0005513870899881909,0.0005555713737341383,0.0005600784590511726,0.0005645855443682077,0.0005695768320418754,0.000574406718929999,0.0005789138042470338,0.0005827752864218914,0.0005869595701678378,0.0005917087566631891,0.0005959737408019078,0.000600480826118942,0.0006051493122215217,0.0006098984987168728,0.0006147283856049964,0.000619074070136487,0.0006235004550607494,0.0006279268399850125,0.0006329988280514525,0.0006375059133684872,0.0006422550998638388,0.0006466814847881011,0.0006513499708906803,0.0006557763558149431,0.0006606869430958385,0.0006654361295911904,0.0006698625145154527,0.0006744503002252598,0.0006792801871133833,0.0006836258716448735,0.0006877294549980477,0.0006925593418861713,0.0006973085283815228,0.000701573512520241,0.000705596395480643,0.0007095385780482729,0.0007137228617942196,0.0007179071455401655
0.000535537659324901,0.000538914939143125,0.0005437448260312487,0.0005483326117410556,0.000552597595879773,0.0005570239808040365,0.0005612889649427547,0.0005654732486887018,0.0005696575324346473,0.0005740839173589107,0.0005786717030687173,0.0005835015899568405,0.0005878472744883313,0.0005921122586270498,0.0005962965423729964,0.0006011264292611193,0.0006058756157564707,0.000610463401466278,0.0006148090859977683,0.0006197196732786641,0.0006244688597740151,0.0006291373458765942,0.0006335637308008574,0.0006381515165106641,0.0006425779014349271,0.0006475691891085949,0.000651753472854541,0.000656018456993259,0.0006606869430958387,0.0006650326276273293,0.0006696204133371365,0.0006740467982613986,0.0006785538835784339,0.0006832223696810132,0.0006875680542125037,0.000692720742671716,0.0006972278279887505,0.0007016542129130131,0.0007057577962661873,0.0007099420800121334,0.0007143684649363967,0.0007184720482895704
0.000535537659324901,0.0005389956395358971,0.0005430992228890716,0.0005472028062422454,0.0005515484907737354,0.0005555713737341381,0.0005599977586584007,0.0005643434431898916,0.0005686084273286095,0.0005734383142167334,0.0005780260999265402,0.000582533185243575,0.0005875244729172427,0.000591547355877645,0.0005954895384452747,0.0005999159233695372,0.0006045037090793448,0.0006090914947891514,0.000614082782462819,0.0006182670662087656,0.0006232583538824331,0.000627361937235607,0.0006318690225526421,0.0006358919055130442,0.0006403989908300791,0.0006449867765398862,0.0006492517606786044,0.0006543237487450441,0.0006585080324909907,0.0006627730166297093,0.0006671187011611997,0.0006717064868710068,0.0006762135721880416,0.0006810434590761655,0.0006861961475353773,0.0006907032328524122,0.0006950489173839023,0.0006995560027009377,0.0007037402864468834,0.0007080859709783748,0.0007128351574737257,0.0007173422427907604
0.000535537659324901,0.0005391570403214415,0.0005439062268167929,0.000548171210955511,0.0005520326931303682,0.0005568625800184924,0.0005617731672993877,0.0005660381514381068,0.0005703838359695967,0.0005747295205010879,0.0005791559054253502,0.0005838243915279293,0.0005888156792015969,0.0005935648656969485,0.0005978298498356671,0.0006026597367237902,0.0006071668220408252,0.0006115125065723158,0.0006155353895327179,0.0006203652764208411,0.000624791661345104,0.0006292987466621388,0.0006332409292297686,0.0006378287149395754,0.0006421743994710663,0.0006471656871447342,0.000651995574032857,0.0006572289628848415,0.00066149394702356,0.0006662431335189115,0.0006709116196214908,0.0006755801057240699,0.0006804906930049653,0.0006852398795003166,0.0006901504667812119,0.0006941733497416143,0.0006985997346658766,0.0007031068199829119,0.0007072104033360861,0.0007115560878675768,0.0007156596712207502,0.0007204088577161018
0.000535537659324901,0.0005386728379648087,0.0005431799232818434,0.0005480905105627391,0.0005517098915592798,0.000556136276483543,0.0005608047625861222,0.0005654732486887015,0.000570061034398508,0.0005745681197155437,0.0005789138042470338,0.0005833401891712965,0.0005880086752738756,0.0005923543598053665,0.0005964579431585404,0.0006004808261189423,0.0006046651098648886,0.0006097370979313289,0.000614082782462819,0.0006180249650304488,0.0006220478479908506,0.0006257479293801644,0.0006299322131261109,0.0006337936953009685,0.0006383007806180032,0.0006422429631856335,0.0006465886477171241,0.000650692231070298,0.0006547151140306999,0.0006588993977766466,0.0006635678838792255,0.0006677521676251719,0.0006722592529422067,0.0006763628362953805,0.0006807892212196435,0.000685619108107767,0.0006900454930320295,0.0006944718779562925,0.0006985754613094663,0.0007025176438770965,0.0007067019276230423,0.0007108862113689895
0.000535537659324901,0.0005389956395358972,0.0005444711295661979,0.0005493010164543212,0.0005535660005930388,0.0005575888835534419,0.0005627415720126533,0.0005677328596863217,0.0005721592446105838,0.0005767470303203914,0.0005806085124952489,0.0005847120958484228,0.0005891384807726857,0.0005934034649114041,0.0005979912506212113,0.000602498335938246,0.0006066826196841923,0.0006112704053939995,0.0006158581911038063,0.000620042474849753,0.0006246302605595594,0.0006285724431271895,0.0006329988280514525,0.0006374252129757148,0.0006420129986855219,0.000646600784395329,0.0006514306712834526,0.0006555342546366267,0.0006596378379898005,0.000664387024485152,0.0006689748101949587,0.000673401195119222,0.0006778275800434847,0.0006824960661460636,0.0006870838518558706,0.0006916716375656778,0.0006961787228827127,0.0007005244074142027,0.0007050314927312385,0.0007097806792265893,0.0007134807606159029,0.0007173422427907605
0.000535537659324901,0.0005394798418925299,0.0005439869272095651,0.0005484940125265997,0.0005534045998074945,0.0005579116851245304,0.0005624994708343367,0.000567248657329689,0.0005716750422539509,0.0005761821275709864,0.000580689212888021,0.0005852769985978275,0.0005894612823437742,0.0005935648656969484,0.0005975070482645786,0.0006024983359382458,0.0006074896236119137,0.0006117546077506319,0.0006160195918893509,0.0006202845760280686,0.0006247109609523316,0.0006293794470549107,0.0006336444311936295,0.000638151516510664,0.0006425779014349271,0.0006472463875375062,0.0006523990759967178,0.0006577131652414745,0.0006624623517368257,0.0006671308378394052,0.0006713958219781237,0.000675741506509614,0.0006802485918266489,0.0006851591791075444,0.000689908365602896,0.000694092649348842,0.0006989225362369654,0.0007038331235178611,0.0007076139052999468,0.0007115560878675764,0.0007159017723990671,0.000720247456930558
