0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0.1880175905570766,0.2080929478578635,0.22882134138431137,0.24860839013876188,0.2682530214184901,0.2880609117545954,0.30779238295795425,0.3272529135996167,0.3462097726843393,0.36457959388540845,0.38310920054593023,0.401472074553113,0.4197863182030851,0.43787477805164654,0.4560014474666067,0.47435737427990843,0.4921332104034662,0.5101278831345223,0.528567176274485,0.5465826905872333,0.563837487169108,0.5814813266087844,0.5985624433434302,0.6157165056139093,0.6324945238916153,0.649321802943074,0.666175449646902,0.6825944377823637,0.6983906579290544,0.7138213363715886,0.728608686537464,0.7431163560019535,0.7564461761796069,0.7692530220601658,0.7817806156440074,0.7937638023481037,0.8049505456994763,0.8155407994159153,0.826632117937526,0.8369012067025875,0.8466844830852928,0.8558079980418289
0.006965463164746568,0.006910227806691347,0.006851123608777472,0.006790534690028913,0.00672958886723469,0.006667957788671056,0.006606912032743823,0.0065461518000530915,0.006480851747893918,0.0064168079979770015,0.006351222422580863,0.006286793216294604,0.00622175013504809,0.006157606451998898,0.006093291455007209,0.006029675989946192,0.005964632908700123,0.005899775417557884,0.005834475365398607,0.0057689897231351156,0.005705902476062617,0.0056431435807129775,0.005579670877270718,0.005516769220302367,0.0054533821738311115,0.005390337755244243,0.005329249170831383,0.005266161923759078,0.005204445188224477,0.005143185289869343,0.00508161131595343,0.005020108722846755,0.004958991586110031,0.004898002934829995,0.004837242702139664,0.004775825766004111,0.00471600775999596,0.004655518774380802,0.00459393052430305,0.004532684902109677,0.004470268634644415,0.004407709605560585
0.6370854861095349,0.639019490495811,0.6408653022691684,0.642663432670461,0.6443930883195041,0.6461611041700556,0.6479266104747504,0.6496677383335605,0.6510593222997796,0.6524616614626892,0.653841414712516,0.6551975065296317,0.6565700896483234,0.6579197283474234,0.659556530798292,0.661199069354082,0.6628154369312463,0.664431446001843,0.6660420774741019,0.6676469728414373,0.6689976870602123,0.670350910824854,0.6717396267386093,0.6730967940753869,0.6744467912810413,0.6758193743997467,0.6773643991721433,0.6788839699790532,0.6804426180005944,0.6819768875763015,0.6834932318241824,0.6850267843867869,0.6866911918425248,0.6883283527999478,0.6899644382377361,0.6915825983476679,0.6932086456018459,0.6948038612921655,0.6963582072350568,0.6979136286976001,0.6994880510076258,0.7010416799374144
0.16914939537531903,0.1656972031451127,0.16222414298539012,0.15869742243552218,0.15508499431803235,0.15148449073166434,0.14797043999613024,0.14438037037453966,0.14068447053899802,0.13708024053665532,0.13342309542733927,0.12977563899959602,0.12612818257184968,0.12251575445434548,0.1192543547225145,0.11596836064518481,0.11265330052317954,0.10938370267617882,0.10606193500540935,0.1027699786625039,0.09915904111139283,0.09551232996684055,0.09192226034524126,0.08829865297978765,0.08468622486228232,0.08103727786814378,0.07743006673301714,0.07380377758312637,0.07020564150097103,0.06659479093521418,0.06286013660146755,0.05919792005850553,0.055828624424415774,0.05244694727697855,0.049140816455731796,0.0458686891160835,0.042704227648708924,0.039612970310265644,0.03649977676994823,0.03344797563809785,0.03053633699442813,0.0278452303098892
0.11758051239129452,0.11581258455856991,0.11388217375374522,0.11190280141329785,0.10993599442270317,0.1079769866147675,0.10597248357463045,0.10402604111653252,0.10204970179156926,0.10006512999601809,0.09805369434907453,0.0960565572036757,0.09407501842360193,0.09206141633702838,0.0900603796003022,0.08803507873973747,0.0860336087150843,0.08402693923532192,0.08202113633141084,0.08003179836867552,0.07796056898798798,0.07588240700048911,0.07375961635664559,0.07166368956419344,0.06956732948381565,0.06744627199167458,0.06538457494535124,0.06332157803525035,0.06123561686508891,0.059184159363901256,0.05715690680247889,0.05508651048532821,0.05311707562286011,0.051190926828819296,0.04923062240851523,0.047349802539312626,0.04547304512397099,0.04362972563422412,0.04184554518873078,0.04015142715432841,0.03846019267733065,0.03681559838667823
0.39730308720563967,0.39592114972490156,0.39446375728415095,0.39297682502926234,0.3914648481493685,0.38998433759323103,0.3884900203848286,0.3870149682725832,0.38564266333992697,0.3842636156235773,0.38287782512358476,0.3814599261300031,0.3800433114761189,0.3786527047020944,0.37728489495854656,0.37585896884152065,0.37449404886237947,0.3730909197758603,0.3717105877197932,0.37031869660598826,0.3688645150146255,0.36737276648571804,0.36593688673567865,0.36447564127571624,0.36301535907055055,0.36153998587336916,0.36009575791501836,0.3586550618909499,0.35720922850789455,0.35573128663125236,0.35426426164241953,0.35279819990839417,0.3513122309083492,0.3499078174820609,0.3484545991454808,0.3470103711871293,0.3455594004451177,0.344121915270389,0.3427123644851385,0.3412880437928205,0.33986629177998007,0.3384785747703767
0.06526172671651383,0.0643514151796053,0.06337373162673089,0.06236594568375043,0.061360617078731174,0.0603503737977767,0.05935466976647156,0.058344836041843984,0.05753322757999197,0.05672039044915721,0.05590673420566322,0.05509041584604038,0.05428720328891323,0.05350037298491104,0.05268753585407247,0.05185974991726591,0.051037697769045924,0.05019373435728068,0.04938007811378779,0.04856396453232884,0.04762703183409569,0.046687027463401504,0.0457535759939571,0.04482155797165905,0.04387541025604525,0.04292598608980575,0.04209430936788075,0.041292939814229414,0.04047006855335737,0.03965088329943497,0.038833950605320855,0.03801537968589096,0.03702520466501259,0.0360546883478782,0.035092158379142396,0.034100549911114386,0.03310853188675904,0.032132691337360506,0.031230161370683282,0.030330293520137736,0.029432268673069056,0.028541332135746233
0.13500062597996004,0.1327057806894323,0.1303114295489714,0.12781948613267485,0.12528799551967054,0.12273609345027461,0.12022310071958867,0.1177662394939708,0.11460135587503328,0.11144731584228859,0.10832772014219748,0.1051628365232488,0.10198710931810193,0.09886368646993252,0.09654013756883033,0.09422679439591194,0.09192365695119012,0.08960393519815528,0.08728548916114495,0.08497087027220647,0.082047096981798,0.07911758296928531,0.07621422113526058,0.07327705282660353,0.07041413698582506,0.06751759979779992,0.06461263900912391,0.06166752044442616,0.05867568127278835,0.05580398684315096,0.05293294486529538,0.05011661926776847,0.04760397443692789,0.045163739683499765,0.04281022101830152,0.040477761885662863,0.038216169664350375,0.036067852504606854,0.03407030499070305,0.03215751217362954,0.030347964348687213,0.028633291256583617
0.03361282547308953,0.034276182372235516,0.034942008088702646,0.035582087567369955,0.03622463586336467,0.036867654410271816,0.03749644786689571,0.03813123702272624,0.03869972079903294,0.039269262639899924,0.03983139802880494,0.04040775850799233,0.040965308950440885,0.04153508591676686,0.042149654283102106,0.04277515598328883,0.0434115910173416,0.044032390208341245,0.04464778151378464,0.04528421654782955,0.045890202834900085,0.04649971600385208,0.04710770085732641,0.047717214026278584,0.0483188504923517,0.048919546456578554,0.04946639869062815,0.0499996136480285,0.050550815703076124,0.05109660987254933,0.05164851730397489,0.05219431147344916,0.052773611020886256,0.05334856074731592,0.05392550904015931,0.05449128887367757,0.05506870741743968,0.05564001269924972,0.05629149576269922,0.056936865564200835,0.057590817444973276,0.058243358572981185
0.03902974801628016,0.03852468284120694,0.03800654073757065,0.037450965925971864,0.0368850930331403,0.03631823937066851,0.035750241476944646,0.035164099344866126,0.03435385134978792,0.03354278604667479,0.03272125920072379,0.031908232358329035,0.03109455166950992,0.03027613059408759,0.029584882648800374,0.028899028936537105,0.02821758868766039,0.027531571513790907,0.02684408318545854,0.02614956600803477,0.02513482754278229,0.024114694844506825,0.02308900445159535,0.022059717903335226,0.021045469822904193,0.020035471744250775,0.01921574297597706,0.01840556816672573,0.01760686248485466,0.016804994161237125,0.016027814111650086,0.01524872866588056,0.014651167575661796,0.014063848399827265,0.013489572342239688,0.012924298076015993,0.012396517977259642,0.011877563730341876,0.011365492185572751,0.010840992268015942,0.010347571956083766,0.009891252256759726
