2016,2017,2018,2019,2020,2021,2022
343.37099109292984,337.7374976357544,337.2759213725067,329.0559136694787,334.4720952711102,330.1740514016529,348.7813076712986
461.75641986975285,426.46577233282915,435.61800977428703,441.81833441952745,444.82173986422845,448.0504737656691,444.5465961203246
18.889260891327893,17.244653441295036,16.725865753434306,18.67039258412334,18.72312910812019,22.75044394975407,17.682527202707483
17.852477680239204,16.950486375490723,16.22072142877145,17.690400297691838,17.28001815258627,18.898322729688296,17.062840500719435
141.18182384856297,135.9620019409975,138.54554702881177,134.46068280032117,132.34448974394908,137.94554475265411,139.90937148517415
9.556450690216506,11.61751873034139,10.66121349258717,9.46064253586075,9.158251532026494,9.922990323344257,11.067443800530295
11.459083537733811,17.979736057458098,18.02086772151884,13.193036628859655,14.436742970414507,14.82012731239349,12.365609140893648
29.18135484540378,23.847543452230326,30.160114085513428,30.14698946275161,29.753764460157946,27.82301293048593,29.8761287814762
45.47825820414592,42.05192652801113,47.06441849770161,47.00213258285971,40.80297699262712,44.3307659057243,48.946648279806574
71.76515300445303,54.49214301874303,63.32289223907982,38.41878997859451,53.23608160988304,66.16242227760216,64.58063456427207
16.743053564376723,16.82265955439209,19.664336551363984,16.407536931583813,14.033218395036034,15.935508008963254,15.795156748309704
16.769208413075773,17.930452945771236,13.804774101597863,14.001055216016056,15.122916015299126,16.642600672104873,14.221343765632163
759.4352168169365,727.1874350836307,751.5930855337273,745.7151722338623,752.6862902730287,759.2111517710931,735.4562657083935
160.05233112822586,213.92875940251184,226.24066193588328,204.67864874126104,149.44730683613682,218.17881621730973,183.78512970225256
47.35614548259234,41.10061254900114,42.28550523536893,44.73558851051154,43.753654483248596,43.173583729695295,44.55541155838555
34.31284141705944,29.42411910755536,30.09924739786667,30.791674757780218,31.526408398337537,28.595039208444913,28.46867129284776
278.84217303258333,240.1973179674191,224.35860664309868,192.30200187737637,190.62873299328936,272.6911544820838,266.034709478421
18.388984778244936,18.62801234061401,19.511613266161383,19.40934263843208,20.88556198063813,16.613621028094183,23.21509741395706
47.69630626333784,39.4485414444252,34.759494662690315,27.41309020469035,41.47998306844392,52.1977513823142,41.370631449734184
22.94203522495507,19.419377835201566,21.236572542079383,16.626313406560133,18.957231295782996,24.826703868344772,18.416595232360724
13.095241578805922,13.45044084966033,8.776197219797563,12.164033590952142,11.901361532147403,14.130249355693913,12.0105857544037
7.52639852634086,10.1508916044102,9.364153294305725,11.987521085058424,10.014747725736756,11.06927707018841,12.621795576649998
19.617047309997126,19.487793186531228,19.70425346375539,18.94187556188406,20.164301627177878,20.518607271523408,19.521466870531363
14.554057541876642,17.83176331292038,15.776401681359697,15.919844246907694,15.676995494986109,15.138100863429047,13.521180961731826
8.870259554113696,9.777646150057356,8.963968122585001,8.05423184738423,10.452106131457935,11.257345147323194,12.75229893708301
23.29127205293279,13.459536720625504,15.76435128794019,18.537631504247816,13.954682301262391,15.849811252377535,17.670255038951858
12.02118419869446,11.299703734088368,10.798258806568786,8.979711504842646,10.943166035033,12.102134454873966,10.375083539029514
71.77505269232265,29.898859825351487,32.504983308082224,27.142430906522087,39.895016959072436,48.43198625313143,54.97498287609441
38.54019989707426,26.227389820118486,26.844694061834492,28.803361712087533,24.259353712554635,28.56914921431309,37.76562625949714
115.71782767578244,116.91943593911974,114.93311133129187,104.40511387060812,109.32622090266793,101.6894705096282,130.7920463630801
10.44556219774628,13.727733590351024,12.27390563690641,14.816286524042502,13.120283566009793,9.888341244405552,14.576711710606894
12.06519722370689,11.328656587128673,11.447823648095241,8.496161739482002,10.271750001896983,9.850263614419804,11.848690903571542
33.93051613301196,32.61536278561038,36.850561685086916,25.63831305870524,25.175275265854964,31.786845595169876,38.18146846703605
55.23361600727526,52.17203088148608,53.85260383420063,52.52920825815963,52.0305213085519,55.66327226838739,54.59369201146606
89.33476179922708,92.21782352765634,86.30081722299472,91.01051627800086,89.24116804817572,89.02182203290059,94.10991242763924
60.253284012426434,61.0848743709531,58.31210833156288,60.10156742820775,59.87196348895479,57.426021777847495,58.99822165410364
9.679256549608683,13.516132020832785,13.304349228091027,10.148960925341637,11.714677211879996,12.100457187659188,8.835074061689056
23.97683096108445,19.487039007486455,22.342399121313562,21.874671653398558,21.29476665847791,19.082823330848427,17.72099289080882
20.58186347635806,16.377500748241207,16.622257029963333,16.403361982903686,15.07269692376503,18.521432814868998,20.06157748842474
51.08843703023029,54.44167293745782,56.03785784397143,58.24536943320475,46.73912159755539,52.00950022351115,55.079947162411784
23.878132872304583,18.298129745678764,18.09534720325382,20.518611927555682,16.888302189087987,18.751493835442062,18.656769576270257
94.19565396693473,95.56680225486087,95.3193251571029,100.59929716057242,102.89790869197132,87.71477892485426,96.93241423659865
1927.8080288700903,1872.6232593251018,1833.8115077955074,1796.6696963861125,1877.9562708034523,1899.259401399472,1896.5343433834482
22.547724488769173,26.617320410536877,26.91641903459873,23.472147379771123,20.741669982561298,26.845205114426946,24.935812017134058
120.27018284087747,123.08277975342105,107.31103570080485,138.2754938035784,163.54641044987852,78.27718900967398,126.69179258334339
12.29637799586088,13.32225981974154,10.134118080055112,8.870848094550533,12.090329187700394,11.441561566750835,10.655332885811038
10.106260644475453,10.305084036493364,8.811027071309237,13.000519577447882,11.102431186790747,8.945197728878014,6.935239018914641
31.30739245421622,25.56420033888034,51.22016877884141,44.94375671744374,44.632141837876745,35.132319038987944,32.46336149225445
267.5631762000402,264.67997971113704,241.1124623299847,270.2105124975393,275.7643177288778,210.9377143635094,287.20162024291676
